	id	title	menu_name	menu_type	menu_price
1003	80	파르코	마르게리타	0	18700
1004	80	파르코	더블 엑스트라 마리게리타	0	21800
1005	80	파르코	필렛또 디 뽀모도르	0	22800
1006	80	파르코	콰트로 포르마지오	0	23800
1007	80	파르코	카프리초사	0	23800
1008	80	파르코	프로슈토 루꼴라	0	26800
1009	80	파르코	해산물바질페스토	0	23800
1010	80	파르코	디아볼라	0	21800
1011	80	파르코	비스마르크	0	24800
1012	81	파머스카페	-1	-1	0
1013	82	파머스카페	-1	-1	0
1014	83	가조쿠	냉소바	0	10000
1015	83	가조쿠	가조쿠소바	0	10000
1016	83	가조쿠	에비텐소바	0	11000
1017	83	가조쿠	자루소바	0	10000
1018	83	가조쿠	타누키소바	0	12000
1019	83	가조쿠	장어덮밥	0	16000
1020	83	가조쿠	키츠네소바	0	11000
1021	83	가조쿠	니싱소바	0	16000
1022	83	가조쿠	타누키소바	0	12000
1023	83	가조쿠	덴푸라	0	15000
1024	83	가조쿠	니싱	0	15000
1025	84	메종 파이프그라운드	후무스와 메밀 유부초밥	1	13000
1026	84	메종 파이프그라운드	아보카도&사워 도우 플레이트	1	17000
1027	84	메종 파이프그라운드	레드 라구 파스타	1	22000
1028	84	메종 파이프그라운드	화이트 라구 파스타	1	24000
1029	84	메종 파이프그라운드	M.P.G 옥수수 피자	1	25000
1030	84	메종 파이프그라운드	아보카도 그레인 볼	0	15500
1031	84	메종 파이프그라운드	병아리콩 후무스 볼	0	16500
1032	84	메종 파이프그라운드	가지 라자냐	0	16000
1033	84	메종 파이프그라운드	에그 인 헬	0	16000
1034	84	메종 파이프그라운드	락토오보 커리	0	17000
1035	84	메종 파이프그라운드	두부 페스토 에그 베네딕트	0	17000
1036	84	메종 파이프그라운드	올리브 피클	0	2000
1037	85	메종 파이프그라운드	후무스와 메밀 유부초밥	1	13000
1038	85	메종 파이프그라운드	아보카도&사워 도우 플레이트	1	17000
1039	85	메종 파이프그라운드	레드 라구 파스타	1	22000
1040	85	메종 파이프그라운드	화이트 라구 파스타	1	24000
1041	85	메종 파이프그라운드	M.P.G 옥수수 피자	1	25000
1042	85	메종 파이프그라운드	아보카도 그레인 볼	0	15500
1043	85	메종 파이프그라운드	병아리콩 후무스 볼	0	16500
1044	85	메종 파이프그라운드	가지 라자냐	0	16000
1045	85	메종 파이프그라운드	에그 인 헬	0	16000
1046	85	메종 파이프그라운드	락토오보 커리	0	17000
1047	85	메종 파이프그라운드	두부 페스토 에그 베네딕트	0	17000
1048	85	메종 파이프그라운드	올리브 피클	0	2000
1049	86	호랑이 초밥	런치호랑이모듬	0	9500
1050	86	호랑이 초밥	런치호랑이특	0	14000
1051	86	호랑이 초밥	호랑이모듬	0	12000
1052	86	호랑이 초밥	호랑이특모듬	0	16000
1053	86	호랑이 초밥	호랑이특상(도로포함)	0	20000
1054	86	호랑이 초밥	사시미2인	0	20000
1055	86	호랑이 초밥	사시미3~4인	0	38000
1056	86	호랑이 초밥	도로초밥	0	20000
1057	86	호랑이 초밥	오도로사시미	0	26000
1058	86	호랑이 초밥	주도로사시미	0	24000
1059	86	호랑이 초밥	차돌폭탄짬뽕	0	16000
1060	86	호랑이 초밥	2인셋트A	0	32000
1061	86	호랑이 초밥	2인세트B	0	36000
1062	86	호랑이 초밥	올리브연어아보카도	0	18000
1063	86	호랑이 초밥	연어+광어초밥	0	18000
1064	86	호랑이 초밥	연어초밥	0	18000
1065	86	호랑이 초밥	유부연어초밥 5p	0	8500
1066	86	호랑이 초밥	새우초밥	0	14500
1067	86	호랑이 초밥	광어초밥	0	18000
1068	86	호랑이 초밥	스페셜연어초밥 12p	0	19000
1069	86	호랑이 초밥	도미머리간장조림	0	15000
1070	86	호랑이 초밥	연어머리조림	0	12000
1071	86	호랑이 초밥	새우튀김 6p	0	8000
1072	86	호랑이 초밥	새우튀김 12p	0	15000
1073	86	호랑이 초밥	모듬튀김 12p	0	17000
1074	87	바스버거 성수점	바스버거(싱글)	0	6800
1075	87	바스버거 성수점	바스버거(더블)	0	9600
1076	87	바스버거 성수점	바스치킨버거	0	7800
1077	87	바스버거 성수점	SKIPPY®ChickenBurger	0	8600
1078	87	바스버거 성수점	하와이안버거	0	8800
1079	87	바스버거 성수점	더블베이컨치즈버거	0	9600
1080	87	바스버거 성수점	머쉬룸버거	0	9800
1081	87	바스버거 성수점	와사비마요쉬림프버거	0	11000
1082	87	바스버거 성수점	탐욕버거	0	12800
1083	87	바스버거 성수점	과카몰리도그	0	6500
1084	88	유가츠	로스(등심)가츠	0	12000
1085	88	유가츠	치즈가츠	0	12000
1086	88	유가츠	히레(안심)가츠	0	14000
1087	88	유가츠	명란돈가츠	0	15000
1088	88	유가츠	가츠동	0	9500
1089	88	유가츠	가라아게동	0	10000
1090	88	유가츠	에비동	0	11000
1091	88	유가츠	믹스동	0	12500
1092	88	유가츠	사케동	0	14500
1093	88	유가츠	고구마치즈가츠	0	13500
1094	89	성수삐딱	마리네이드 간장 모듬장 플레이트	1	44000
1095	89	성수삐딱	프리미엄 양념게장비빔밥 (1인)	1	19000
1096	89	성수삐딱	삐딱 크란	1	16000
1097	89	성수삐딱	프리미엄 연평도암꽃게++플레이트	1	76000
1098	89	성수삐딱	간장 모듬플레이트&크란 SET	1	56000
1099	89	성수삐딱	프리미엄 마리네이드 대하,연어장	0	38000
1100	89	성수삐딱	붉은 대게 내장밥	0	14000
1101	89	성수삐딱	대하 페퍼로니 김치전	0	28000
1102	89	성수삐딱	아보카도 명란구이	0	20000
1103	89	성수삐딱	마리네이드 간장 대하,연어 플레이트& 양념게장 비빔밥SET	0	72000
1104	89	성수삐딱	프리미엄 연평도 암꽃게 모듬 플레이트&아보카도 명란구이SET	0	91000
1105	90	사람사는 고깃집 김일도 성수점	김일도한판(700g)	1	54000
1106	90	사람사는 고깃집 김일도 성수점	속풀이된장술밥	1	7000
1107	90	사람사는 고깃집 김일도 성수점	28일 숙성 삼겹살(160g)	0	16000
1108	90	사람사는 고깃집 김일도 성수점	28일 숙성 꽃목살(160g)	0	16000
1109	90	사람사는 고깃집 김일도 성수점	14일 숙성 항정살(150g)	0	17000
1110	90	사람사는 고깃집 김일도 성수점	14일 숙성 가브리살(150g)	0	17000
1111	90	사람사는 고깃집 김일도 성수점	갈매기살(150g)	0	17000
1112	90	사람사는 고깃집 김일도 성수점	양념소갈빗살(150g)	0	19000
1113	90	사람사는 고깃집 김일도 성수점	수제소세지(120g)	0	7000
1114	90	사람사는 고깃집 김일도 성수점	추가 옛날김치찌개	0	7000
1115	90	사람사는 고깃집 김일도 성수점	깍두기볶음밥	0	7000
1116	90	사람사는 고깃집 김일도 성수점	김일도 물냉면	0	7000
1117	90	사람사는 고깃집 김일도 성수점	김일도 비빔냉면	0	7000
1118	90	사람사는 고깃집 김일도 성수점	[점심]한돈불제육쌈밥	0	9000
1119	90	사람사는 고깃집 김일도 성수점	[점심]해남묵은지김치찌개	0	9000
1120	90	사람사는 고깃집 김일도 성수점	[점심]몽우리순두부	0	9000
1121	91	누데이크 성수점	PEAK 피크	1	12000
1122	91	누데이크 성수점	FOG.S 포그 스몰	0	15000
1123	91	누데이크 성수점	PIETA 피에타	0	12000
1124	91	누데이크 성수점	NU BRULEE 누 브륄레	0	7000
1125	91	누데이크 성수점	DUTCH LATTE 더치 라떼	0	9000
1126	91	누데이크 성수점	DUTCH BLACK 더치 블랙	0	7000
1127	92	소년식당	소년정식	1	16000
1128	92	소년식당	새우짬뽕	1	11000
1129	92	소년식당	간장새우밥	1	11000
1130	92	소년식당	연어간장새우밥	0	16000
1131	92	소년식당	카레덮밥	0	9000
1132	92	소년식당	새우튀김카레덮밥	0	11000
1133	92	소년식당	돈까스카레덮밥	0	11000
1134	92	소년식당	연어덮밥	0	0
1135	93	정선부뚜막	곤드레밥상	1	9000
1136	93	정선부뚜막	김치찜	0	12000
1137	93	정선부뚜막	코다리조림	0	14000
1138	93	정선부뚜막	달달등갈비	0	20000
1139	93	정선부뚜막	매운등갈비	0	20000
1140	93	정선부뚜막	느린마을막걸리	0	6000
1141	93	정선부뚜막	제주우도 땅콩막걸리	0	6000
1142	93	정선부뚜막	음료수	0	2000
1143	93	정선부뚜막	소주	0	4000
1144	93	정선부뚜막	맥주	0	4000
1145	93	정선부뚜막	복분자	0	10000
1146	93	정선부뚜막	막걸리	0	3000
1147	94	소바식당	전복,단새우 냉소바	1	15000
1148	94	소바식당	한우양지온면(특)	1	14000
1149	94	소바식당	단새우 냉소바	0	13000
1150	94	소바식당	전복 냉소바	0	14000
1151	94	소바식당	성게알덮밥(中)	0	19000
1152	94	소바식당	연어덮밥	0	15000
1153	94	소바식당	백명란덮밥	0	10000
1154	94	소바식당	모듬고로케	0	9000
1155	94	소바식당	타마고멘치카츠	0	9000
1156	94	소바식당	게딱지장 덮밥	0	10000
1157	94	소바식당	왕새우튀김	0	6000
1158	94	소바식당	한우사태냉소바	0	16000
1159	94	소바식당	우니냉소바	0	16000
1160	94	소바식당	새우온면	0	12000
1161	94	소바식당	한우양지&새우온면	0	15000
1162	94	소바식당	치킨가라아케	0	9000
1163	94	소바식당	맛계란	0	1500
1164	94	소바식당	생연어사시미	0	26000
1165	94	소바식당	치킨가라아게(안주)	0	13000
1166	94	소바식당	안주모듬고로케(9ps)	0	15000
1167	94	소바식당	생연어사시미&생우니	0	36000
1168	94	소바식당	단새우사시미	0	16000
1169	94	소바식당	명란구이	0	10000
1170	95	구욱희씨	레몬에빠진딸기 다쿠롱	1	4500
1171	95	구욱희씨	달리는 말차 다쿠롱	1	6000
1172	95	구욱희씨	감귤차	0	7500
1173	95	구욱희씨	딸기차	0	7500
1174	95	구욱희씨	밀크티	0	7000
1175	95	구욱희씨	딸기밀크티	0	7500
1176	95	구욱희씨	히비스커스에이드	0	7000
1177	95	구욱희씨	감귤에이드	0	7500
1178	95	구욱희씨	딸기에이드	0	7500
1179	95	구욱희씨	딸기라떼	0	7000
1180	95	구욱희씨	발로나초코라떼	0	7000
1181	95	구욱희씨	아메리카노	0	5000
1182	95	구욱희씨	카페라떼	0	5500
1183	95	구욱희씨	발로나모카라떼	0	6000
1184	95	구욱희씨	바닐라빈라떼	0	6000
1185	95	구욱희씨	카라멜 로망스 다쿠롱	0	4500
1186	95	구욱희씨	오레오쿠키	0	5300
1187	95	구욱희씨	레드벨벳쿠키	0	4800
1188	95	구욱희씨	딥초코쿠키	0	4800
1189	95	구욱희씨	카라멜로투스쿠키	0	5300
1190	95	구욱희씨	초코미니파운드	0	4500
1191	95	구욱희씨	카라멜미니파운드	0	4500
1192	95	구욱희씨	흑임자 미니파운드	0	4500
1193	95	구욱희씨	빅토리아 케이크	0	7000
1194	95	구욱희씨	레몬 케이크	0	7000
1195	96	탕화쿵푸마라탕 성수동지점	마라탕100g	1	1800
1196	96	탕화쿵푸마라탕 성수동지점	마라향궈100g	1	3200
1197	96	탕화쿵푸마라탕 성수동지점	꿔바로우	0	15000
1198	96	탕화쿵푸마라탕 성수동지점	량피	0	7000
1199	96	탕화쿵푸마라탕 성수동지점	계란볶음밥	0	7000
1200	96	탕화쿵푸마라탕 성수동지점	운남쌀국수	0	9000
1201	96	탕화쿵푸마라탕 성수동지점	볶음면	0	8000
1202	97	코끼리베이글 성수	아메리카노	0	3900
1203	97	코끼리베이글 성수	카페라떼	0	4500
1204	97	코끼리베이글 성수	우 유	0	3900
1205	97	코끼리베이글 성수	햄치즈	0	7900
1206	97	코끼리베이글 성수	하 몽	0	7900
1207	98	레이더	바닐라크림커피	1	7500
1208	98	레이더	애플시나몬티	1	7500
1209	98	레이더	아메리카노	0	5500
1210	98	레이더	라떼	0	6000
1211	98	레이더	치즈 케이크	0	6500
1212	98	레이더	애플스퀘어	0	7000
1213	98	레이더	오미자 에이드	0	7000
1214	98	레이더	콜드브루	0	6500
1215	98	레이더	밀크티	0	7000
1216	98	레이더	레몬딜에이드	0	7500
1217	98	레이더	바닐라커피	0	7000
1218	98	레이더	레몬허브티	0	7500
1219	98	레이더	오미자차	0	7000
1220	98	레이더	세러니티차	0	6500
1221	98	레이더	크림슨펀치	0	6500
1222	98	레이더	에스프레소	0	5000
1223	98	레이더	카푸치노	0	6000
1224	98	레이더	숏라떼	0	5500
1225	99	뺑드에코	신의 바게트	1	4400
1226	99	뺑드에코	깜빠뉴	1	8800
1227	99	뺑드에코	무화과피칸깜빠뉴	1	8800
1228	99	뺑드에코	올리브치즈바게트	1	8800
1229	99	뺑드에코	뺑선형쓰	1	8800
1230	99	뺑드에코	르방크로와상	0	3900
1231	99	뺑드에코	브리오쉬낭테르	0	8300
1232	99	뺑드에코	호밀빵/통밀빵	0	8800
1233	99	뺑드에코	갈릭어니언바게트	0	5100
1234	99	뺑드에코	쁘띠아리	0	2900
1235	99	뺑드에코	쇼콜라바게트	0	5100
1236	99	뺑드에코	퀸아망	0	2900
1237	99	뺑드에코	소세지바게트	0	3900
1238	99	뺑드에코	탕종식빵	0	6600
1239	99	뺑드에코	통밀요거트스콘	0	3500
1240	99	뺑드에코	시나몬피칸스콘	0	3500
1241	100	카페&펍 연무장	아메리카노	1	5500
1242	100	카페&펍 연무장	필터커피	1	0
1243	100	카페&펍 연무장	카바레라떼	1	6500
1244	100	카페&펍 연무장	Red Edition 하이볼	1	16000
1245	100	카페&펍 연무장	Black Edition 하이볼	1	14000
1246	100	카페&펍 연무장	Green Edition 하이볼	1	12000
1247	100	카페&펍 연무장	Blue Edition 하이볼	1	16000
1248	100	카페&펍 연무장	말차 라떼	1	7000
1249	100	카페&펍 연무장	발로나 초콜릿 라떼	1	7000
1250	100	카페&펍 연무장	쿨허벌 티 에이드	1	7500
1251	100	카페&펍 연무장	그린루바브 티 에이드	1	7500
1252	100	카페&펍 연무장	레드벨벳 쿠키	1	4600
1253	100	카페&펍 연무장	Bonila Potato Chip	0	19800
1254	100	카페&펍 연무장	Creamcheese & Craker	0	24000
1255	100	카페&펍 연무장	Indica IPA	0	11000
1256	100	카페&펍 연무장	로스트 코스트 애프리콧 위트 에일	0	11000
1257	100	카페&펍 연무장	Bigwave Golden Ale	0	11000
1258	100	카페&펍 연무장	Guinness	0	9000
1259	100	카페&펍 연무장	Stella Artois	0	7000
1260	100	카페&펍 연무장	Corona Extra	0	11000
1261	100	카페&펍 연무장	Talisker 10y	0	15000
1262	100	카페&펍 연무장	카바레 크림 라떼	0	7000
1263	100	카페&펍 연무장	샹그리아(레드)	0	10000
1264	100	카페&펍 연무장	루이보스 아몬드 밀크티	0	6500
1265	101	타이거풀	토마호크 프리미엄스테이크(100g당)	0	16900
1266	101	타이거풀	24K 골드 토마호크(100g당)	0	21000
1267	101	타이거풀	램 프렌치랙 스테이크(100g당)	0	13980
1268	101	타이거풀	타이거풀 슈퍼 스페셜 플래터	0	0
1269	101	타이거풀	써니 싸이드업 트러플 치즈 파스타	0	0
1270	101	타이거풀	스파이시 봉골레 스튜 파스타	0	0
1271	101	타이거풀	엔초비 알리오 올리오 파스타	0	0
1272	101	타이거풀	스파이시 토마토 스튜 파스타	0	0
1273	101	타이거풀	블랙 디 세피아 딥씨 파스타	0	0
1274	101	타이거풀	포르치니 오일 파스타	0	0
1275	101	타이거풀	트러플 포르치니 크림 파스타	0	0
1276	101	타이거풀	버터 피니쉬드 안심 플레터	0	0
1277	101	타이거풀	등심 스큐어 그릴 스테이크	0	0
1278	101	타이거풀	치즈&과일 플레터	0	0
1279	101	타이거풀	토마토 나초&프렌치프라이	0	0
1280	101	타이거풀	에일 포레스트 샐러드	0	0
1281	101	타이거풀	블랑 포레스트 샐러드	0	0
1282	101	타이거풀	타이거풀 시저 샐러드	0	0
1283	102	꿉당 성수점	KOKUMI 목살	1	18000
1284	102	꿉당 성수점	삼겹살	0	18000
1285	102	꿉당 성수점	가브리살	0	19000
1286	102	꿉당 성수점	갈매기살	0	18000
1287	102	꿉당 성수점	항정살	0	19000
1288	102	꿉당 성수점	꿉살	0	19000
1289	103	모모야 성수점	히레까스	1	13000
1290	103	모모야 성수점	로스까스	0	13000
1291	103	모모야 성수점	치즈까스	0	14000
1292	103	모모야 성수점	모모야 모듬 정식	0	19000
1293	103	모모야 성수점	로스+히레까스	0	12000
1294	103	모모야 성수점	까스동	0	10000
1295	103	모모야 성수점	에비동	0	12000
1296	103	모모야 성수점	규동	0	11000
1297	103	모모야 성수점	카라이라멘	0	10000
1298	103	모모야 성수점	가쯔오우동	0	8000
1299	103	모모야 성수점	김치나베	0	12000
1300	103	모모야 성수점	특선냄비우동	0	10000
1301	103	모모야 성수점	돈코츠 라멘	0	10000
1302	103	모모야 성수점	냉소바(여름메뉴)	0	10000
1303	103	모모야 성수점	냉라멘(여름메뉴)	0	11000
1304	103	모모야 성수점	믹스동	0	12000
1305	103	모모야 성수점	얼큰해장나베	0	12000
1306	104	쿠나	버터 시즈닝 문어 당근 퓨레	1	23000
1307	104	쿠나	포르치니와 베이컨 크림 뇨끼	1	20000
1308	104	쿠나	바질페스토 파스타	1	21000
1309	104	쿠나	파스닙 퓨레 깔라마리 먹물 뇨끼	0	24000
1310	104	쿠나	케일 샐러드	0	12000
1311	104	쿠나	미니 타르트	0	15000
1312	104	쿠나	발사미코 바질 부라타	0	16000
1313	104	쿠나	가지 튀김	0	12000
1314	104	쿠나	새우 식빵 튀김	0	13000
1315	104	쿠나	화이트 라구	0	22000
1316	104	쿠나	나폴레타나	0	22000
1317	104	쿠나	푸타네스카	0	21000
1318	105	우디집	그릴 꿀 바게트	1	5800
1319	105	우디집	초코크로운	1	8800
1320	105	우디집	우디집라떼	1	6000
1321	105	우디집	바질토마토에이드	1	7000
1322	105	우디집	크림브륄레	0	5500
1323	105	우디집	바나나푸딩	0	5500
1324	105	우디집	아메리카노	0	5000
1325	105	우디집	플랫화이트	0	5000
1326	105	우디집	라떼	0	5500
1327	105	우디집	초록(녹)차라떼	0	6500
1328	105	우디집	바닐라라떼	0	6000
1329	106	화화담 성수	바질 크림 수비드 스테이크	1	16800
1330	106	화화담 성수	700쌀국수	0	23800
1331	106	화화담 성수	볼로네제 수비드 스테이크	0	15800
1332	106	화화담 성수	클래식 포9 쌀국수	0	8800
1333	106	화화담 성수	화화담 클래식 쌀국수	0	9000
1334	106	화화담 성수	화화담 오리지널 쌀국수	0	9500
1335	106	화화담 성수	하노이 포 10 쌀국수	0	10300
1336	106	화화담 성수	춘천 닭갈비 쌀국수	0	13800
1337	106	화화담 성수	화화담 300곱창 쌀국수	0	14800
1338	106	화화담 성수	매운 하노이 쌀국수	0	9800
1339	106	화화담 성수	맑은 해산물 쌀국수	0	10500
1340	106	화화담 성수	분팃느엉	0	12300
1341	106	화화담 성수	우곱새(우삼겹/새우/곱창)	0	12800
1342	106	화화담 성수	러스크 감바스	0	10300
1343	106	화화담 성수	치즈볼	0	4800
1344	106	화화담 성수	새우 커틀렛	0	7200
1345	106	화화담 성수	화화담 수제 짜조	0	7000
1346	106	화화담 성수	자몽 허니 에이드	0	4000
1347	106	화화담 성수	애플시나몬 에이드	0	4300
1348	106	화화담 성수	콜라, 사이다	0	3000
1349	106	화화담 성수	사이공 스페셜	0	6000
1350	106	화화담 성수	하노이프리미엄	0	6000
1351	107	티룸	-1	-1	0
1352	108	굿갓레스토랑 성수역점	이베리코 토마호크 (250g)	1	23000
1353	108	굿갓레스토랑 성수역점	알프레도 치킨 크림 파스타	0	17000
1354	108	굿갓레스토랑 성수역점	트러플비프크림 리조또	0	22000
1355	108	굿갓레스토랑 성수역점	포터하우스	0	78000
1356	108	굿갓레스토랑 성수역점	L-Bone 스테이크	0	38000
1357	109	르프리크	시그니처버거	0	-1
1358	110	메시	연어 한마리 덮밥(사케동)	1	12000
1359	110	메시	소고기덮밥과 수란(규동)	1	8000
1360	110	메시	닭고기 덮밥(오야코동)	0	7500
1361	110	메시	명란크림우동	0	9000
1362	110	메시	야끼모찌	0	6000
1363	111	유어네이키드치즈	(시즌한정) LOVE ME 치즈플래터	1	25000
1364	111	유어네이키드치즈	미니 치즈플래터	0	15000
1365	111	유어네이키드치즈	유네치x우미학 치즈 깍두기 볶음밥	0	13000
1366	111	유어네이키드치즈	수제 생(生) 과일치즈	0	10000
1367	111	유어네이키드치즈	슈퍼 머쉬룸 크림 파스타	0	21000
1368	111	유어네이키드치즈	네이키드 브런치 플레이트	0	26000
1369	111	유어네이키드치즈	오야꼬 더치베이비 팬케이크	0	19000
1370	111	유어네이키드치즈	베이크드 라구 파스티치오	0	22000
1371	111	유어네이키드치즈	그릴드 치즈 떡복이	0	15000
1372	111	유어네이키드치즈	유네치x오뚜기 맥앤치즈볼 5pcs	0	8000
1373	111	유어네이키드치즈	페퍼로니 피자롤 2pcs	0	6000
1374	111	유어네이키드치즈	립스 & 칩스	0	29000
1375	111	유어네이키드치즈	치즈버거롤 2pcs	0	6000
1376	112	아쿠아산타 성수카페	크로플슈페너	1	10900
1377	112	아쿠아산타 성수카페	골든아인슈페너	1	7500
1378	112	아쿠아산타 성수카페	아쿠아산타라떼	1	6500
1379	112	아쿠아산타 성수카페	2단트레이	0	0
1380	112	아쿠아산타 성수카페	아쿠아산타크로플	0	14900
1381	112	아쿠아산타 성수카페	조각케이크	0	7500
1382	112	아쿠아산타 성수카페	아메리카노	0	5500
1383	112	아쿠아산타 성수카페	레몬얼그레이티	0	6000
1384	112	아쿠아산타 성수카페	오렌지자몽블랙티	0	6000
1385	112	아쿠아산타 성수카페	바닐라라떼	0	6500
1386	112	아쿠아산타 성수카페	헤이즐넛라떼	0	6500
1387	112	아쿠아산타 성수카페	복숭아 아이스티	0	6000
1388	112	아쿠아산타 성수카페	복숭아에이드	0	6500
1389	112	아쿠아산타 성수카페	청포도 에이드	0	6500
1390	112	아쿠아산타 성수카페	콜드브루	0	6000
1391	112	아쿠아산타 성수카페	디카페인 콜드브루	0	6000
1392	113	무브모브	-1	-1	0
1393	114	루디먼트	APPLE SCONE	1	4500
1394	114	루디먼트	CHOCOCHIP SCONE	1	5000
1395	114	루디먼트	WHITE(라떼)	1	5400
1396	114	루디먼트	CREAM COFFEE	1	6400
1397	114	루디먼트	EARLGREY SCONE	1	5000
1398	114	루디먼트	PLAIN SCONE	1	4000
1399	114	루디먼트	STRAWBERRY SCONE	1	4500
1400	114	루디먼트	OREO SCONE	1	5000
1401	114	루디먼트	VANILLA WHITE	0	5900
1402	114	루디먼트	BLACK(아메리카노) R블렌드	0	4900
1403	114	루디먼트	BLACK(아메리카노) D블렌드	0	4900
1404	114	루디먼트	디카페인(콜롬비아 싱글오리진)+500	0	500
1405	114	루디먼트	HOJI TEA	0	4700
1406	114	루디먼트	HOJI MILK TEA	0	6700
1407	114	루디먼트	자몽에이드	0	6700
1408	114	루디먼트	레몬에이드	0	6700
1409	115	만학	전복버섯솥밥	1	18000
1410	115	만학	꽃갈비 스테이크 솥밥	1	22000
1411	115	만학	일품 돔베고기	0	10000
1412	115	만학	새우연어솥밥	0	17000
1413	115	만학	차돌박이 삼합솥밥	0	16000
1414	115	만학	장어솥밥	0	22000
1415	115	만학	트러플 고추튀김	0	6500
1416	116	대낚식당	곱도리탕	1	28000
1417	116	대낚식당	(한우)대창덮밥	1	12000
1418	116	대낚식당	대낙새전골	0	28000
1419	116	대낚식당	대낙덮밥	0	10000
1420	116	대낚식당	삼낙덮밥	0	9000
1421	116	대낚식당	항정살덮밥	0	10000
1422	116	대낚식당	갈비덮밥	0	9000
1423	117	성수온실	성게알 파스타	0	18900
1424	117	성수온실	창란젓 들기름 파스타	0	14900
1425	117	성수온실	김 트러플 크림 파스타	0	14900
1426	117	성수온실	깻잎페스토파스타	0	14900
1427	117	성수온실	육회비빔밥	0	11000
1428	117	성수온실	수제떡갈비덮밥	0	10000
1429	117	성수온실	육회	0	20000
1430	117	성수온실	수제떡갈비	0	15000
1431	117	성수온실	감자전	0	12000
1432	118	카츠성수	카이센동	1	21000
1433	118	카츠성수	히레카츠정식	1	14500
1434	118	카츠성수	모둠카츠정식	1	17000
1435	118	카츠성수	스리라차 가라아게	0	6000
1436	118	카츠성수	전복 내장 파스타	0	19000
1437	118	카츠성수	명란 크림 파스타	0	17000
1438	118	카츠성수	통베이컨 매콤크림 파스타	0	15000
1439	118	카츠성수	바질 새우 오일파스타	0	16000
1440	118	카츠성수	특 카이센동	0	32000
1441	118	카츠성수	사케동	0	16000
1442	118	카츠성수	크림 에비카츠 2조각	0	4500
1443	119	도치피자 성수	프리마베라	0	25500
1444	119	도치피자 성수	스타 피자	0	25000
1445	119	도치피자 성수	디아볼라	0	21000
1446	119	도치피자 성수	꽈트로 포르마지	0	24500
1447	119	도치피자 성수	고르곤졸라	0	21000
1448	119	도치피자 성수	베르나도치	0	23500
1449	119	도치피자 성수	판체타	0	23000
1450	119	도치피자 성수	감베리 크레마	0	18500
1451	119	도치피자 성수	감베리 에 루꼴라	0	21000
1452	119	도치피자 성수	버팔로 포모도로	0	19500
1453	119	도치피자 성수	오르조 리조또(보리)	0	21000
1454	119	도치피자 성수	감베리 풍기 샐러드	0	17500
1455	119	도치피자 성수	시저샐러드	0	16500
1456	119	도치피자 성수	카프레제	0	16000
1457	120	BELOW SEONGSOO	BELOW VANILLA	1	6000
1458	120	BELOW SEONGSOO	BELOW GREEN TEA	1	6000
1459	120	BELOW SEONGSOO	AMERICANO	0	5000
1460	120	BELOW SEONGSOO	LATTE	0	5500
1461	120	BELOW SEONGSOO	FLAT WHITE	0	5500
1462	120	BELOW SEONGSOO	BELOW CINNAMON	0	6000
1463	120	BELOW SEONGSOO	BELOW VIENNA	0	6000
1464	120	BELOW SEONGSOO	TEA	0	6000
1465	120	BELOW SEONGSOO	MILK TEA	0	6000
1466	120	BELOW SEONGSOO	SWEET CHOCO	0	6000
1467	120	BELOW SEONGSOO	PEANUT BUTTER	0	6000
1468	120	BELOW SEONGSOO	BLACK SESAME	0	6000
1469	121	퍼먼트	퀸아망	0	4000
1470	121	퍼먼트	무화과호밀	0	5000
1471	121	퍼먼트	허니크림치즈	0	5000
1472	121	퍼먼트	토마토바질크림프레첼	0	5000
1473	121	퍼먼트	버터프레첼	0	4000
1474	121	퍼먼트	시나몬롤	0	4800
1475	121	퍼먼트	블루베리 크림치즈 데니쉬	0	4800
1476	121	퍼먼트	바게트	0	4000
1477	121	퍼먼트	라우겐크로와상	0	4000
1478	121	퍼먼트	크로와상	0	3600
1479	121	퍼먼트	아메리카노	0	5000
1480	121	퍼먼트	카페 라떼	0	5500
1481	121	퍼먼트	카페 모카	0	6000
1482	121	퍼먼트	바닐라 라떼	0	6000
1483	121	퍼먼트	헤이즐넛 라떼	0	6000
1484	121	퍼먼트	밀크티	0	6500
1485	121	퍼먼트	초코라떼	0	5500
1486	122	크림라벨 서울숲 본점	딸기1호케이크	0	45000
1487	122	크림라벨 서울숲 본점	딸기미니케이크	0	35000
1488	123	평이담백뼈칼국수 성수점	칼국수	0	11000
1489	123	평이담백뼈칼국수 성수점	비빔칼국수	0	10000
1490	123	평이담백뼈칼국수 성수점	고기부추만두	0	6000
1491	123	평이담백뼈칼국수 성수점	수육 대 500g	0	35000
1492	123	평이담백뼈칼국수 성수점	수육 중 300g	0	25000
1493	123	평이담백뼈칼국수 성수점	애호박바지락뼈전골(중)	0	30000
1494	123	평이담백뼈칼국수 성수점	애호박바지락뼈전골(대)	0	39000
1495	124	빠오즈푸 서울숲직영점	고기빠오즈	1	8000
1496	124	빠오즈푸 서울숲직영점	매운훈둔면	1	8500
1497	124	빠오즈푸 서울숲직영점	삼선빠오즈	0	9500
1498	124	빠오즈푸 서울숲직영점	새우지짐만두	0	9000
1499	124	빠오즈푸 서울숲직영점	부추지짐만두	0	8000
1500	124	빠오즈푸 서울숲직영점	훈둔면	0	8000
1501	124	빠오즈푸 서울숲직영점	쓰촨탄탄면	0	8000
